,Label
2998,1
2999,0
3000,1
3001,1
3002,0
3003,1
3004,0
3005,1
3006,1
3007,0
3008,0
3009,0
3010,0
3011,1
3012,1
3013,1
3014,1
3015,1
3016,0
3017,1
3018,1
3019,0
3020,0
3021,0
3022,1
3023,0
3024,1
3025,1
3026,1
3027,0
3028,0
3029,1
3030,1
3031,0
3032,1
3033,1
3034,1
3035,1
3036,1
3037,1
3038,0
3039,1
3040,0
3041,0
3042,0
3043,0
3044,1
3045,0
3046,0
3047,0
3048,1
3049,1
3050,0
3051,0
3052,1
3053,0
3054,0
3055,0
3056,1
3057,1
3058,0
3059,0
3060,1
3061,1
3062,1
3063,0
3064,1
3065,1
3066,0
3067,1
3068,1
3069,0
3070,0
3071,1
3072,0
3073,0
3074,1
3075,1
3076,0
3077,1
3078,1
3079,1
3080,1
3081,1
3082,1
3083,1
3084,1
3085,1
3086,1
3087,1
3088,0
3089,1
3090,1
3091,1
3092,0
3093,0
3094,1
3095,0
3096,1
3097,0
3098,1
3099,1
3100,1
3101,1
3102,0
3103,0
3104,1
3105,0
3106,1
3107,0
3108,1
3109,1
3110,0
3111,0
3112,0
3113,1
3114,0
3115,0
3116,0
3117,0
3118,1
3119,1
3120,0
3121,0
3122,0
3123,0
3124,1
3125,0
3126,1
3127,1
3128,0
3129,1
3130,1
3131,0
3132,1
3133,1
3134,1
3135,1
3136,1
3137,0
3138,1
3139,1
3140,1
3141,0
3142,0
3143,0
3144,1
3145,0
3146,1
3147,0
3148,0
3149,0
3150,0
3151,1
3152,0
3153,0
3154,0
3155,1
3156,0
3157,0
3158,0
3159,0
3160,0
3161,1
3162,0
3163,1
3164,0
3165,0
3166,0
3167,0
3168,1
3169,0
3170,0
3171,1
3172,1
3173,1
3174,0
3175,1
3176,0
3177,0
3178,0
3179,1
3180,0
3181,0
3182,0
3183,0
3184,1
3185,1
3186,0
3187,0
3188,1
3189,0
3190,1
3191,1
3192,1
3193,1
3194,1
3195,1
3196,0
3197,1
3198,1
3199,1
3200,0
3201,0
3202,1
3203,0
3204,1
3205,1
3206,0
3207,0
3208,0
3209,1
3210,1
3211,1
3212,1
3213,0
3214,1
3215,1
3216,0
3217,1
3218,1
3219,1
3220,0
3221,0
3222,1
3223,1
3224,0
3225,1
3226,1
3227,0
3228,1
3229,1
3230,0
3231,1
3232,1
3233,0
3234,1
3235,0
3236,1
3237,1
3238,0
3239,0
3240,1
3241,1
3242,1
3243,0
3244,0
3245,1
3246,0
3247,1
3248,0
3249,0
3250,0
3251,1
3252,1
3253,1
3254,1
3255,1
3256,0
3257,1
3258,1
3259,1
3260,1
3261,0
3262,0
3263,1
3264,1
3265,1
3266,0
3267,1
3268,1
3269,0
3270,0
3271,0
3272,0
3273,0
3274,1
3275,0
3276,1
3277,0
3278,1
3279,1
3280,1
3281,1
3282,1
3283,1
3284,0
3285,0
3286,0
3287,0
3288,1
3289,0
3290,1
3291,0
3292,1
3293,1
3294,1
3295,0
3296,1
3297,0
3298,1
3299,0
3300,1
3301,0
3302,1
3303,1
3304,1
3305,0
3306,1
3307,1
3308,0
3309,0
3310,0
3311,0
3312,1
3313,0
3314,1
3315,1
3316,1
3317,0
3318,0
3319,0
3320,0
3321,0
3322,1
3323,0
3324,1
3325,1
3326,1
3327,1
3328,1
3329,1
3330,1
3331,0
3332,1
3333,0
3334,1
3335,1
3336,0
3337,0
3338,0
3339,1
3340,0
3341,1
3342,1
3343,0
3344,1
3345,0
3346,1
3347,1
3348,1
3349,1
3350,0
3351,1
3352,0
3353,1
3354,1
3355,0
3356,0
3357,0
3358,1
3359,0
3360,0
3361,1
3362,1
3363,1
3364,0
3365,0
3366,0
3367,0
3368,0
3369,0
3370,0
3371,1
3372,1
3373,1
3374,1
3375,1
3376,1
3377,0
3378,1
3379,1
3380,0
3381,1
3382,1
3383,1
3384,1
3385,0
3386,1
3387,0
3388,1
3389,0
3390,0
3391,0
3392,0
3393,0
3394,1
3395,1
3396,1
3397,1
3398,1
3399,0
3400,0
3401,1
3402,1
3403,1
3404,0
3405,0
3406,1
3407,0
3408,0
3409,0
3410,1
3411,1
3412,1
3413,1
3414,1
3415,0
3416,0
3417,0
3418,0
3419,0
3420,1
3421,0
3422,0
3423,0
3424,1
3425,1
3426,0
3427,0
3428,0
3429,1
3430,0
3431,0
3432,1
3433,1
3434,1
3435,0
3436,0
3437,0
3438,0
3439,1
3440,0
3441,1
3442,0
3443,1
3444,1
3445,1
3446,1
3447,1
3448,1
3449,0
3450,0
3451,0
3452,1
3453,0
3454,0
3455,1
3456,0
3457,1
3458,0
3459,0
3460,1
3461,1
3462,0
3463,1
3464,0
3465,0
3466,1
3467,1
3468,0
3469,1
3470,0
3471,1
3472,1
3473,1
3474,0
3475,1
3476,0
3477,1
3478,1
3479,0
3480,1
3481,1
3482,1
3483,1
3484,1
3485,1
3486,1
3487,0
3488,1
3489,0
3490,0
3491,0
3492,0
3493,1
3494,0
3495,0
3496,1
3497,0
3498,0
3499,1
3500,0
3501,0
3502,1
3503,1
3504,1
3505,0
3506,0
3507,0
3508,1
3509,1
3510,0
3511,0
3512,0
3513,1
3514,0
3515,1
3516,0
3517,1
3518,1
3519,1
3520,0
3521,1
3522,1
3523,1
3524,1
3525,1
3526,1
3527,1
3528,1
3529,0
3530,0
3531,0
3532,1
3533,0
3534,0
3535,1
3536,0
3537,0
3538,1
3539,1
3540,0
3541,0
3542,1
3543,1
3544,0
3545,0
3546,0
3547,0
3548,1
3549,1
3550,0
3551,1
3552,1
3553,1
3554,0
3555,1
3556,0
3557,1
3558,1
3559,1
3560,1
3561,1
3562,1
3563,1
3564,0
3565,1
3566,1
3567,0
3568,0
3569,1
3570,1
3571,0
3572,1
3573,0
3574,0
3575,0
3576,1
3577,0
3578,1
3579,1
3580,1
3581,0
3582,0
3583,0
3584,0
3585,1
3586,1
3587,0
3588,0
3589,0
3590,0
3591,1
3592,1
3593,1
3594,1
3595,1
3596,1
3597,0
3598,0
3599,1
3600,1
3601,0
3602,0
3603,0
3604,1
3605,1
3606,0
3607,1
3608,1
3609,1
3610,0
3611,1
3612,0
3613,1
3614,0
3615,1
3616,0
3617,0
3618,1
3619,1
3620,1
3621,1
3622,1
3623,1
3624,1
3625,0
3626,1
3627,0
3628,1
3629,0
3630,1
3631,0
3632,1
3633,1
3634,0
3635,0
3636,0
3637,1
3638,1
3639,1
3640,0
3641,1
3642,1
3643,0
3644,0
3645,0
3646,0
3647,0
3648,0
3649,0
3650,0
3651,1
3652,0
3653,0
3654,0
3655,0
3656,0
3657,1
3658,1
3659,0
3660,0
3661,1
3662,1
3663,1
3664,1
3665,1
3666,0
3667,1
3668,0
3669,1
3670,1
3671,0
3672,0
3673,1
3674,0
3675,0
3676,1
3677,0
3678,1
3679,1
3680,0
3681,0
3682,1
3683,1
3684,1
3685,1
3686,1
3687,1
3688,1
3689,0
3690,0
3691,0
3692,0
3693,1
3694,0
3695,1
3696,0
3697,0
3698,1
3699,0
3700,1
3701,0
3702,0
3703,0
3704,0
3705,0
3706,1
3707,0
3708,1
3709,1
3710,0
3711,0
3712,0
3713,1
3714,1
3715,0
3716,0
3717,1
3718,0
3719,0
3720,1
3721,0
3722,0
3723,1
3724,1
3725,0
3726,0
3727,0
3728,0
3729,0
3730,0
3731,0
3732,0
3733,1
3734,1
3735,1
3736,0
3737,1
3738,0
3739,1
3740,1
3741,0
3742,0
3743,0
3744,0
3745,0
3746,1
3747,0
3748,1
3749,0
3750,0
3751,1
3752,0
3753,1
3754,1
3755,0
3756,0
3757,0
3758,1
3759,0
3760,1
3761,1
3762,0
3763,1
3764,0
3765,0
3766,1
3767,0
3768,1
3769,1
3770,0
3771,0
3772,1
3773,1
3774,0
3775,0
3776,0
3777,1
3778,1
3779,0
3780,1
3781,1
3782,0
3783,0
3784,1
3785,1
3786,1
3787,1
3788,1
3789,1
3790,1
3791,0
3792,0
3793,0
3794,1
3795,1
3796,1
3797,1
3798,0
3799,1
3800,0
3801,1
3802,0
3803,1
3804,1
3805,0
3806,0
3807,1
3808,1
3809,1
3810,0
3811,1
3812,0
3813,0
3814,1
3815,0
3816,1
3817,0
3818,0
3819,0
3820,1
3821,0
3822,0
3823,0
3824,1
3825,0
3826,0
3827,1
3828,0
3829,0
3830,1
3831,1
3832,0
3833,1
3834,1
3835,0
3836,1
3837,0
3838,0
3839,0
3840,0
3841,0
3842,1
3843,1
3844,0
3845,1
3846,0
3847,1
3848,1
3849,1
3850,1
3851,0
3852,1
3853,1
3854,1
3855,1
3856,1
3857,1
3858,0
3859,1
3860,0
3861,0
3862,0
3863,1
3864,1
3865,1
3866,1
3867,0
3868,1
3869,0
3870,1
3871,1
3872,1
3873,1
3874,1
3875,1
3876,0
3877,0
3878,1
3879,0
3880,0
3881,1
3882,1
3883,1
3884,0
3885,1
3886,0
3887,1
3888,0
3889,1
3890,0
3891,0
3892,1
3893,0
3894,0
3895,1
3896,0
3897,1
3898,0
3899,0
3900,0
3901,0
3902,0
3903,0
3904,0
3905,1
3906,0
3907,0
3908,1
3909,0
3910,1
3911,1
3912,0
3913,0
3914,1
3915,0
3916,1
3917,0
3918,0
3919,0
3920,0
3921,1
3922,1
3923,0
3924,1
3925,0
3926,0
3927,1
3928,0
3929,0
3930,0
3931,0
3932,0
3933,0
3934,0
3935,1
3936,1
3937,1
3938,1
3939,0
3940,1
3941,0
3942,0
3943,0
3944,1
3945,1
3946,0
3947,0
3948,1
3949,0
3950,0
3951,0
3952,0
3953,0
3954,1
3955,1
3956,1
3957,0
3958,0
3959,0
3960,1
3961,1
3962,0
3963,0
3964,1
3965,0
3966,0
3967,0
3968,0
3969,1
3970,1
3971,1
3972,0
3973,1
3974,0
3975,0
3976,1
3977,1
3978,1
3979,1
3980,0
3981,1
3982,0
3983,0
3984,1
3985,0
3986,0
3987,0
3988,0
3989,0
3990,1
3991,1
3992,1
3993,0
3994,1
3995,1
3996,1
3997,0
3998,0
3999,0
4000,0
4001,0
4002,0
4003,1
4004,0
4005,1
4006,0
4007,1
4008,1
4009,1
4010,1
4011,1
4012,0
4013,0
4014,1
4015,1
4016,0
4017,0
4018,1
4019,1
4020,0
4021,1
4022,0
4023,0
4024,0
4025,1
4026,1
4027,1
4028,1
4029,0
4030,1
4031,0
4032,1
4033,0
4034,0
4035,1
4036,1
4037,0
4038,1
4039,0
4040,0
4041,0
4042,1
4043,0
4044,1
4045,0
4046,0
4047,1
4048,1
4049,1
4050,0
4051,1
4052,1
4053,1
4054,0
4055,0
4056,0
4057,1
4058,0
4059,0
4060,0
4061,1
4062,1
4063,0
4064,1
4065,1
4066,1
4067,0
4068,1
4069,0
4070,1
4071,1
4072,0
4073,0
4074,1
4075,0
4076,0
4077,0
4078,1
4079,0
4080,1
4081,1
4082,1
4083,1
4084,1
4085,0
4086,0
4087,1
4088,1
4089,0
4090,0
4091,1
4092,0
4093,0
4094,0
4095,1
4096,0
4097,1
4098,1
4099,0
4100,0
4101,1
4102,0
4103,1
4104,1
4105,0
4106,0
4107,1
4108,0
4109,1
4110,0
4111,1
4112,0
4113,1
4114,0
4115,1
4116,1
4117,0
4118,0
4119,1
4120,0
4121,1
4122,0
4123,0
4124,0
4125,1
4126,1
4127,1
4128,0
4129,0
4130,0
4131,0
4132,1
4133,0
4134,1
4135,0
4136,1
4137,1
4138,1
4139,1
4140,0
4141,1
4142,1
4143,1
4144,1
4145,0
4146,1
4147,0
4148,1
4149,1
4150,1
4151,0
4152,0
4153,1
4154,0
4155,1
4156,1
4157,0
4158,1
4159,0
4160,0
4161,0
4162,0
4163,0
4164,1
4165,0
4166,1
4167,1
4168,1
4169,0
4170,1
4171,1
4172,1
4173,0
4174,1
4175,0
4176,0
4177,1
4178,1
4179,0
4180,1
4181,0
4182,1
4183,1
4184,0
4185,1
4186,1
4187,1
4188,1
4189,1
4190,0
4191,1
4192,0
4193,1
4194,1
4195,0
4196,1
4197,1
4198,0
4199,0
4200,0
4201,0
4202,0
4203,0
4204,0
4205,0
4206,1
4207,1
4208,1
4209,0
4210,0
4211,1
4212,1
4213,0
4214,0
4215,0
4216,1
4217,1
4218,1
4219,0
4220,0
4221,0
4222,0
4223,0
4224,1
4225,1
4226,0
4227,0
4228,0
4229,0
4230,1
4231,0
4232,1
4233,0
4234,0
4235,1
4236,1
4237,1
4238,1
4239,1
4240,0
4241,0
4242,0
4243,1
4244,1
4245,0
4246,0
4247,0
4248,0
4249,1
4250,0
4251,1
4252,0
4253,1
4254,1
4255,0
4256,0
4257,1
4258,1
4259,1
4260,0
4261,1
4262,1
4263,0
4264,0
4265,0
4266,1
4267,0
4268,1
4269,0
4270,1
4271,0
4272,1
4273,0
4274,1
4275,0
4276,0
4277,0
4278,1
4279,0
4280,0
4281,1
4282,1
4283,1
4284,0
4285,1
4286,1
4287,1
4288,1
4289,0
4290,0
4291,0
4292,0
4293,1
4294,1
4295,1
4296,0
4297,1
4298,1
4299,0
4300,1
4301,1
4302,0
4303,0
4304,0
4305,0
4306,1
4307,1
4308,1
4309,0
4310,1
4311,0
4312,1
4313,0
4314,1
4315,0
4316,1
4317,0
4318,0
4319,1
4320,0
4321,1
4322,1
4323,0
4324,0
4325,0
4326,1
4327,0
4328,0
4329,0
4330,1
4331,1
4332,0
4333,1
4334,0
4335,0
4336,1
4337,1
4338,0
4339,0
4340,0
4341,0
4342,0
4343,1
4344,0
4345,0
4346,0
4347,1
4348,0
4349,0
4350,1
4351,0
4352,0
4353,0
4354,0
4355,0
4356,0
4357,0
4358,1
4359,1
4360,1
4361,0
4362,0
4363,0
4364,0
4365,0
4366,1
4367,1
4368,1
4369,0
4370,0
4371,1
4372,0
4373,0
4374,1
4375,1
4376,1
4377,1
4378,0
4379,1
4380,0
4381,1
4382,0
4383,0
4384,1
4385,1
4386,0
4387,0
4388,1
4389,0
4390,0
4391,1
4392,1
4393,0
4394,1
4395,0
4396,0
4397,1
4398,1
4399,0
4400,1
4401,0
4402,1
4403,1
4404,0
4405,1
4406,1
4407,0
4408,0
4409,1
4410,1
4411,1
4412,0
4413,0
4414,0
4415,0
4416,0
4417,0
4418,1
4419,1
4420,0
4421,0
4422,0
4423,0
4424,1
4425,1
4426,0
4427,0
4428,0
4429,0
4430,0
4431,1
4432,0
4433,0
4434,1
4435,0
4436,1
4437,1
4438,1
4439,1
4440,1
4441,0
4442,1
4443,1
4444,1
4445,1
4446,1
4447,0
4448,0
4449,0
4450,0
4451,0
4452,1
4453,0
4454,0
4455,0
4456,1
4457,1
4458,1
4459,0
4460,0
4461,1
4462,0
4463,0
4464,1
4465,1
4466,0
4467,1
4468,1
4469,1
4470,0
4471,1
4472,1
4473,1
4474,0
4475,0
4476,0
4477,1
4478,0
4479,1
4480,0
4481,1
4482,1
4483,1
4484,1
4485,0
4486,1
4487,1
4488,0
4489,0
4490,0
4491,0
4492,1
4493,1
4494,0
4495,0
4496,0
4497,0
4498,1
4499,0
4500,0
4501,1
4502,1
4503,1
4504,1
4505,0
4506,0
4507,1
4508,1
4509,1
4510,0
4511,1
4512,1
4513,0
4514,1
4515,1
4516,1
4517,1
4518,0
4519,1
4520,0
4521,0
4522,1
4523,1
4524,1
4525,1
4526,1
4527,1
4528,1
4529,0
4530,0
4531,0
4532,1
4533,1
4534,0
4535,0
4536,0
4537,0
4538,0
4539,1
4540,1
4541,1
4542,0
4543,1
4544,1
4545,0
4546,1
4547,0
4548,1
4549,0
4550,1
4551,0
4552,0
4553,1
4554,0
4555,1
4556,0
4557,1
4558,1
4559,1
4560,0
4561,1
4562,1
4563,1
4564,0
4565,1
4566,1
4567,1
4568,0
4569,1
4570,0
4571,1
4572,1
4573,0
4574,0
4575,0
4576,1
4577,1
4578,1
4579,1
4580,0
4581,0
4582,0
4583,1
4584,0
4585,1
4586,1
4587,1
4588,0
4589,1
4590,0
4591,1
4592,0
4593,0
4594,1
4595,0
4596,1
4597,1
4598,1
4599,0
4600,1
4601,0
4602,1
4603,1
4604,1
4605,0
4606,1
4607,0
4608,0
4609,0
4610,0
4611,1
4612,1
4613,1
4614,0
4615,0
4616,0
4617,1
4618,1
4619,0
4620,0
4621,1
4622,0
4623,0
4624,1
4625,1
4626,1
4627,1
4628,1
4629,1
4630,0
4631,0
4632,1
4633,0
4634,0
4635,0
4636,0
4637,0
4638,0
4639,1
4640,1
4641,0
4642,0
4643,0
4644,1
4645,1
4646,0
4647,1
4648,0
4649,0
4650,0
4651,0
4652,0
4653,1
4654,0
4655,1
4656,0
4657,1
4658,1
4659,1
4660,0
4661,1
4662,0
4663,0
4664,0
4665,1
4666,1
4667,0
4668,1
4669,0
4670,0
4671,1
4672,1
4673,0
4674,0
4675,0
4676,0
4677,0
4678,1
4679,0
4680,1
4681,1
4682,1
4683,1
4684,1
4685,1
4686,0
4687,1
4688,1
4689,0
4690,0
4691,0
4692,0
4693,0
4694,1
4695,0
4696,0
4697,1
4698,0
4699,0
4700,1
4701,1
4702,0
4703,0
4704,0
4705,0
4706,0
4707,0
4708,1
4709,0
4710,1
4711,0
4712,1
4713,0
4714,1
4715,1
4716,0
4717,1
4718,0
4719,1
4720,1
4721,0
4722,0
4723,0
4724,1
4725,0
4726,1
4727,0
4728,0
4729,0
4730,0
4731,1
4732,0
4733,1
4734,1
4735,1
4736,1
4737,1
4738,1
4739,1
4740,1
4741,0
4742,1
4743,1
4744,0
4745,0
4746,1
4747,0
4748,1
4749,1
4750,1
4751,0
4752,0
4753,0
4754,0
4755,1
4756,0
4757,1
4758,1
4759,1
4760,0
4761,1
4762,0
4763,1
4764,1
4765,0
4766,0
4767,0
4768,0
4769,0
4770,0
4771,1
4772,0
4773,1
4774,0
4775,0
4776,1
4777,0
4778,0
4779,1
4780,0
4781,0
4782,0
4783,1
4784,0
4785,0
4786,0
4787,1
4788,1
4789,1
4790,1
4791,1
4792,1
4793,0
4794,1
4795,1
4796,0
4797,0
4798,1
4799,1
4800,0
4801,0
4802,1
4803,1
4804,0
4805,1
4806,1
4807,1
4808,0
4809,0
4810,0
4811,0
4812,0
4813,0
4814,0
4815,0
4816,0
4817,1
4818,0
4819,0
4820,1
4821,1
4822,1
4823,0
4824,0
4825,0
4826,1
4827,0
4828,1
4829,0
4830,0
4831,0
4832,1
4833,0
4834,1
4835,0
4836,0
4837,1
4838,1
4839,1
4840,0
4841,1
4842,1
4843,1
4844,0
4845,1
4846,1
4847,0
4848,0
4849,0
4850,0
4851,1
4852,0
4853,0
4854,0
4855,1
4856,1
4857,1
4858,1
4859,1
4860,1
4861,0
4862,1
4863,1
4864,0
4865,0
4866,1
4867,1
4868,1
4869,1
4870,1
4871,1
4872,0
4873,0
4874,1
4875,0
4876,1
4877,1
4878,0
4879,0
4880,0
4881,0
4882,0
4883,0
4884,0
4885,0
4886,0
4887,0
4888,0
4889,0
4890,0
4891,1
4892,1
4893,0
4894,1
4895,1
4896,0
4897,1
4898,1
4899,1
4900,1
4901,0
4902,0
4903,1
4904,1
4905,0
4906,1
4907,0
4908,0
4909,1
4910,0
4911,0
4912,0
4913,1
4914,0
4915,0
4916,0
4917,1
4918,0
4919,1
4920,1
4921,1
4922,0
4923,0
4924,0
4925,1
4926,1
4927,1
4928,0
4929,0
4930,1
4931,0
4932,1
4933,1
4934,1
4935,0
4936,1
4937,1
4938,1
4939,0
4940,1
4941,0
4942,0
4943,0
4944,0
4945,0
4946,0
4947,0
4948,0
4949,0
4950,1
4951,1
4952,1
4953,0
4954,0
4955,0
4956,1
4957,1
4958,1
4959,0
4960,0
4961,1
4962,0
4963,1
4964,1
4965,0
4966,0
4967,0
4968,1
4969,1
4970,0
4971,0
4972,0
4973,0
4974,0
4975,1
4976,1
4977,0
4978,1
4979,0
4980,1
4981,1
4982,1
4983,0
4984,1
4985,1
4986,1
4987,0
4988,0
4989,0
4990,1
4991,0
4992,1
4993,0
4994,0
4995,1
4996,1
4997,1
4998,0
4999,1
5000,1
5001,0
5002,1
5003,0
5004,1
5005,0
5006,0
5007,0
5008,1
5009,0
5010,0
5011,0
5012,1
5013,1
5014,1
5015,0
5016,0
5017,0
5018,0
5019,0
5020,1
5021,0
5022,0
5023,0
5024,1
5025,1
5026,0
5027,0
5028,1
5029,1
5030,0
5031,0
5032,0
5033,0
5034,1
5035,1
5036,1
5037,1
5038,0
5039,1
5040,0
5041,1
5042,1
5043,1
5044,0
5045,0
5046,0
5047,1
5048,0
5049,0
5050,1
5051,1
5052,0
5053,1
5054,1
5055,0
5056,1
5057,1
5058,1
5059,1
5060,1
5061,0
5062,1
5063,0
5064,0
5065,0
5066,1
5067,1
5068,0
5069,0
5070,1
5071,0
5072,0
5073,1
5074,0
5075,1
5076,0
5077,0
5078,0
5079,0
5080,1
5081,0
5082,0
5083,1
5084,1
5085,0
5086,0
5087,1
5088,0
5089,1
5090,1
5091,0
5092,1
5093,1
5094,0
5095,0
5096,0
5097,0
5098,1
5099,1
5100,1
5101,0
5102,0
5103,1
5104,1
5105,0
5106,1
5107,1
5108,1
5109,0
5110,1
5111,0
5112,0
5113,0
5114,0
5115,1
5116,1
5117,0
5118,1
5119,0
5120,0
5121,0
5122,0
5123,0
5124,1
5125,1
5126,0
5127,1
5128,1
5129,1
5130,1
5131,0
5132,1
5133,1
5134,1
5135,1
5136,1
5137,0
5138,0
5139,1
5140,0
5141,1
5142,1
5143,0
5144,0
5145,0
5146,1
5147,0
5148,0
5149,0
5150,1
5151,0
5152,0
5153,1
5154,1
5155,1
5156,0
5157,0
5158,0
5159,0
5160,0
5161,0
5162,0
5163,1
5164,1
5165,1
5166,1
5167,1
5168,1
5169,1
5170,1
5171,1
5172,0
5173,1
5174,1
5175,0
5176,0
5177,0
5178,1
5179,0
5180,1
5181,1
5182,0
5183,0
5184,1
5185,1
5186,0
5187,1
5188,1
5189,0
5190,1
5191,0
5192,1
5193,0
5194,0
5195,0
5196,1
5197,1
5198,1
5199,1
5200,0
5201,0
5202,1
5203,1
5204,0
5205,1
5206,0
5207,0
5208,0
5209,1
5210,1
5211,0
5212,0
5213,1
5214,1
5215,0
5216,1
5217,0
5218,1
5219,1
5220,1
5221,0
5222,0
5223,0
5224,1
5225,0
5226,1
5227,0
5228,1
5229,0
5230,1
5231,0
5232,1
5233,1
5234,1
5235,1
5236,1
5237,1
5238,1
5239,1
5240,1
5241,0
5242,0
5243,1
5244,0
5245,1
5246,1
5247,1
5248,1
5249,1
5250,0
5251,1
5252,0
5253,0
5254,0
5255,0
5256,1
5257,1
5258,0
5259,0
5260,1
5261,1
5262,0
5263,0
5264,0
5265,1
5266,1
5267,0
5268,0
5269,1
5270,1
5271,1
5272,0
5273,0
5274,1
5275,1
5276,1
5277,1
5278,1
5279,0
5280,1
5281,1
5282,0
5283,0
5284,1
5285,0
5286,0
5287,1
5288,1
5289,0
5290,0
5291,0
5292,1
5293,1
5294,0
5295,0
5296,0
5297,1
5298,1
5299,1
5300,1
5301,0
5302,1
5303,1
5304,0
5305,1
5306,0
5307,1
5308,0
5309,0
5310,1
5311,1
5312,0
5313,1
5314,0
5315,1
5316,0
5317,1
5318,1
5319,1
5320,0
5321,0
5322,0
5323,0
5324,1
5325,0
5326,1
5327,0
5328,0
5329,1
5330,0
5331,1
5332,0
5333,1
5334,0
5335,1
5336,0
5337,0
5338,1
5339,1
5340,0
5341,1
5342,1
5343,0
5344,0
5345,1
5346,0
5347,1
5348,0
5349,1
5350,0
5351,1
5352,1
5353,0
5354,0
5355,0
5356,1
5357,1
5358,0
5359,0
5360,0
5361,0
5362,1
5363,1
5364,0
5365,0
5366,0
5367,0
5368,1
5369,0
5370,0
5371,0
5372,1
5373,1
5374,0
5375,1
5376,0
5377,0
5378,1
5379,1
5380,1
5381,0
5382,0
5383,0
5384,1
5385,0
5386,1
5387,0
5388,0
5389,0
5390,0
5391,1
5392,1
5393,1
5394,0
5395,1
5396,0
5397,0
5398,0
5399,1
5400,1
5401,0
5402,1
5403,1
5404,0
5405,1
5406,1
5407,0
5408,0
5409,0
5410,0
5411,0
5412,1
5413,0
5414,1
5415,0
5416,0
5417,0
5418,0
5419,0
5420,1
5421,0
5422,0
5423,0
5424,0
5425,0
5426,0
5427,1
5428,1
5429,0
5430,1
5431,1
5432,0
5433,1
5434,1
5435,1
5436,0
5437,0
5438,0
5439,0
5440,0
5441,0
5442,0
5443,1
5444,1
5445,0
5446,0
5447,1
5448,1
5449,1
5450,1
5451,0
5452,1
5453,0
5454,1
5455,0
5456,0
5457,0
5458,1
5459,1
5460,0
5461,0
5462,1
5463,0
5464,1
5465,1
5466,1
5467,1
5468,1
5469,1
5470,0
5471,0
5472,0
5473,0
5474,0
5475,1
5476,1
5477,1
5478,1
5479,1
5480,1
5481,1
5482,1
5483,1
5484,1
5485,0
5486,0
5487,1
5488,1
5489,0
5490,0
5491,0
5492,1
5493,0
5494,1
5495,1
5496,1
5497,0
5498,1
5499,0
5500,1
5501,0
5502,0
5503,0
5504,1
5505,1
5506,1
5507,1
5508,0
5509,1
5510,0
5511,1
5512,1
5513,0
5514,0
5515,1
5516,1
5517,1
5518,1
5519,1
5520,0
5521,0
5522,1
5523,1
5524,0
5525,1
5526,1
5527,0
5528,0
5529,1
5530,1
5531,0
5532,1
5533,1
5534,1
5535,1
5536,0
5537,0
5538,1
5539,0
5540,0
5541,0
5542,0
5543,0
5544,1
5545,0
5546,0
5547,1
5548,1
5549,1
5550,0
5551,0
5552,0
5553,1
5554,1
5555,0
5556,1
5557,0
5558,1
5559,0
5560,1
5561,1
5562,1
5563,0
5564,0
5565,1
5566,1
5567,0
5568,1
5569,1
5570,0
5571,0
5572,1
5573,1
5574,0
5575,0
5576,1
5577,0
5578,0
5579,1
5580,0
5581,0
5582,0
5583,0
5584,1
5585,0
5586,1
5587,1
5588,1
5589,0
5590,1
5591,1
5592,0
5593,1
5594,1
5595,0
5596,0
5597,1
5598,0
5599,1
5600,1
5601,0
5602,1
5603,1
5604,1
5605,0
5606,1
5607,0
5608,0
5609,1
5610,1
5611,0
5612,1
5613,1
5614,0
5615,0
5616,1
5617,0
5618,0
5619,0
5620,0
5621,0
5622,0
5623,1
5624,0
5625,0
5626,0
5627,0
5628,0
5629,1
5630,1
5631,0
5632,0
5633,0
5634,0
5635,1
5636,1
5637,0
5638,1
5639,1
5640,1
5641,1
5642,0
5643,1
5644,1
5645,0
5646,1
5647,1
5648,0
5649,1
5650,1
5651,1
5652,1
5653,1
5654,1
5655,1
5656,1
5657,1
5658,0
5659,1
5660,1
5661,1
5662,0
5663,1
5664,1
5665,1
5666,1
5667,0
5668,1
5669,0
5670,1
5671,1
5672,0
5673,0
5674,0
5675,0
5676,0
5677,0
5678,0
5679,1
5680,1
5681,0
5682,0
5683,0
5684,1
5685,0
5686,1
5687,1
5688,0
5689,1
5690,0
5691,1
5692,0
5693,1
5694,1
5695,0
5696,1
5697,1
5698,0
5699,1
5700,0
5701,0
5702,1
5703,1
5704,1
5705,1
5706,0
5707,0
5708,0
5709,1
5710,0
5711,1
5712,1
5713,0
5714,1
5715,1
5716,1
5717,1
5718,0
5719,1
5720,0
5721,1
5722,1
5723,0
5724,1
5725,0
5726,1
5727,0
5728,0
5729,1
5730,0
5731,0
5732,0
5733,1
5734,1
5735,0
5736,1
5737,0
5738,1
5739,1
5740,1
5741,0
5742,0
5743,0
5744,1
5745,1
5746,0
5747,1
5748,0
5749,0
5750,0
5751,1
5752,0
5753,1
5754,1
5755,1
5756,1
5757,1
5758,0
5759,0
5760,0
5761,0
5762,0
5763,1
5764,0
5765,0
5766,0
5767,1
5768,0
5769,0
5770,1
5771,0
5772,0
5773,0
5774,0
5775,0
5776,0
5777,1
5778,1
5779,1
5780,1
5781,1
5782,1
5783,0
5784,1
5785,0
5786,1
5787,0
5788,0
5789,0
5790,0
5791,0
5792,1
5793,1
5794,1
5795,1
5796,0
